timestamp,RED,IR,GREEN
1772597771.093000,757962.000000,1154005.000000,9313.000000
1772597771.133000,757616.000000,1153380.000000,8882.000000
1772597771.173000,757454.000000,1152927.000000,7824.000000
1772597771.213000,757166.000000,1152318.000000,6846.000000
1772597771.253000,757045.000000,1152036.000000,6050.000000
1772597771.293000,757041.000000,1152152.000000,5323.000000
1772597771.333000,757196.000000,1152345.000000,4938.000000
1772597771.373000,757364.000000,1152526.000000,4746.000000
1772597771.413000,757475.000000,1152695.000000,4622.000000
1772597771.453000,757584.000000,1152683.000000,4460.000000
1772597771.493000,757613.000000,1152713.000000,4303.000000
1772597771.533000,757889.000000,1152942.000000,4176.000000
1772597771.573000,758224.000000,1153502.000000,4330.000000
1772597771.613000,758205.000000,1153608.000000,4533.000000
1772597771.653000,758251.000000,1153742.000000,4844.000000
1772597771.693000,758371.000000,1153966.000000,5144.000000
1772597771.733000,758333.000000,1154066.000000,5562.000000
1772597771.773000,758444.000000,1154270.000000,5950.000000
1772597771.813000,758554.000000,1154460.000000,6377.000000
1772597771.853000,758629.000000,1154603.000000,6946.000000
1772597771.893000,758821.000000,1154842.000000,7466.000000
1772597771.933000,758809.000000,1154871.000000,7907.000000
1772597771.973000,758423.000000,1154014.000000,7540.000000
1772597772.013000,758157.000000,1153423.000000,6384.000000
1772597772.053000,758063.000000,1153146.000000,5346.000000
1772597772.093000,758291.000000,1153478.000000,4498.000000
1772597772.133000,758561.000000,1153918.000000,3893.000000
1772597772.173000,758730.000000,1154099.000000,3474.000000
1772597772.213000,758820.000000,1154337.000000,3213.000000
1772597772.253000,758729.000000,1154161.000000,3065.000000
1772597772.293000,758644.000000,1153897.000000,2906.000000
1772597772.333000,758415.000000,1153820.000000,2642.000000
1772597772.373000,758728.000000,1154163.000000,2466.000000
1772597772.413000,758851.000000,1154464.000000,2569.000000
1772597772.453000,758943.000000,1154490.000000,2719.000000
1772597772.493000,759024.000000,1154784.000000,2950.000000
1772597772.533000,759023.000000,1154895.000000,3346.000000
1772597772.573000,758906.000000,1154616.000000,3599.000000
1772597772.613000,758615.000000,1154424.000000,3928.000000
1772597772.653000,758336.000000,1154072.000000,4225.000000
1772597772.693000,758183.000000,1153648.000000,4610.000000
1772597772.733000,757949.000000,1153474.000000,4970.000000
1772597772.773000,757420.000000,1152645.000000,4601.000000
1772597772.813000,756948.000000,1151681.000000,3439.000000
1772597772.853000,756501.000000,1150920.000000,2140.000000
1772597772.893000,756393.000000,1150578.000000,1147.000000
1772597772.933000,756460.000000,1150685.000000,446.000000
1772597772.973000,756630.000000,1150894.000000,-102.000000
1772597773.013000,756844.000000,1151309.000000,-306.000000
1772597773.053000,756943.000000,1151372.000000,-463.000000
1772597773.093000,756726.000000,1150950.000000,-733.000000
1772597773.133000,756452.000000,1150703.000000,-1011.000000
1772597773.173000,756471.000000,1150585.000000,-1139.000000
1772597773.213000,756416.000000,1150580.000000,-1231.000000
1772597773.253000,756429.000000,1150614.000000,-1148.000000
1772597773.293000,756457.000000,1150712.000000,-852.000000
1772597773.333000,756465.000000,1150776.000000,-607.000000
1772597773.373000,756369.000000,1150736.000000,-266.000000
1772597773.413000,756286.000000,1150757.000000,96.000000
1772597773.453000,756194.000000,1150695.000000,508.000000
1772597773.493000,756141.000000,1150556.000000,866.000000
1772597773.533000,755997.000000,1150554.000000,1341.000000
1772597773.573000,755855.000000,1150215.000000,1524.000000
1772597773.613000,755600.000000,1149574.000000,704.000000
1772597773.653000,755334.000000,1149130.000000,-493.000000
1772597773.693000,755278.000000,1149011.000000,-1554.000000
1772597773.733000,755324.000000,1149031.000000,-2485.000000
1772597773.773000,755424.000000,1149316.000000,-3051.000000
1772597773.813000,755718.000000,1149688.000000,-3314.000000
1772597773.853000,755895.000000,1150048.000000,-3452.000000
1772597773.893000,756057.000000,1150231.000000,-3663.000000
1772597773.933000,756116.000000,1150471.000000,-3908.000000
1772597773.973000,756427.000000,1150814.000000,-4070.000000
1772597774.013000,756650.000000,1151330.000000,-4110.000000
1772597774.053000,756863.000000,1151670.000000,-3921.000000
1772597774.093000,757025.000000,1151908.000000,-3735.000000
1772597774.133000,757198.000000,1152209.000000,-3376.000000
1772597774.173000,757223.000000,1152436.000000,-2927.000000
1772597774.213000,757411.000000,1152727.000000,-2542.000000
1772597774.253000,757469.000000,1152913.000000,-2146.000000
1772597774.293000,757591.000000,1153158.000000,-1565.000000
1772597774.333000,757760.000000,1153542.000000,-1001.000000
1772597774.373000,757622.000000,1153241.000000,-1021.000000
1772597774.413000,757464.000000,1152878.000000,-2011.000000
1772597774.453000,757306.000000,1152623.000000,-3322.000000
1772597774.493000,757412.000000,1152629.000000,-4476.000000
1772597774.558000,757436.000000,1152779.000000,-5263.000000
1772597774.598000,757509.000000,1152818.000000,-5875.000000
1772597774.638000,757536.000000,1152952.000000,-6239.000000
1772597774.678000,757534.000000,1152963.000000,-6381.000000
1772597774.718000,757522.000000,1152934.000000,-6617.000000
1772597774.758000,757404.000000,1152798.000000,-6984.000000
1772597774.798000,757350.000000,1152845.000000,-7238.000000
1772597774.838000,757480.000000,1152889.000000,-7228.000000
1772597774.878000,757476.000000,1153096.000000,-7216.000000
1772597774.918000,757531.000000,1153155.000000,-6938.000000
1772597774.958000,757527.000000,1153327.000000,-6670.000000
1772597774.998000,757682.000000,1153497.000000,-6301.000000
1772597775.038000,757660.000000,1153600.000000,-5862.000000
1772597775.078000,757711.000000,1153762.000000,-5403.000000
1772597775.118000,757719.000000,1153942.000000,-4955.000000
1772597775.158000,757778.000000,1154050.000000,-4403.000000
1772597775.198000,757870.000000,1154217.000000,-3786.000000
1772597775.238000,757749.000000,1154007.000000,-3520.000000
1772597775.278000,757508.000000,1153285.000000,-4396.000000
1772597775.318000,757242.000000,1152868.000000,-5855.000000
1772597775.358000,757258.000000,1152720.000000,-7211.000000
1772597775.398000,757213.000000,1152717.000000,-8319.000000
1772597775.438000,757147.000000,1152563.000000,-9211.000000
1772597775.478000,757162.000000,1152604.000000,-9833.000000
1772597775.518000,757252.000000,1152861.000000,-10182.000000
1772597775.558000,757187.000000,1152838.000000,-10489.000000
1772597775.598000,757220.000000,1152813.000000,-10832.000000
1772597775.638000,757072.000000,1152847.000000,-11228.000000
1772597775.678000,757201.000000,1152857.000000,-11399.000000
1772597775.718000,757359.000000,1153192.000000,-11380.000000
1772597775.758000,757474.000000,1153475.000000,-11144.000000
1772597775.798000,757566.000000,1153702.000000,-10900.000000
